timestamp,phase_A_voltage,phase_B_voltage,phase_C_voltage,line_current,frequency,power_factor,thd_percent
0.020200000000000003,20.406918847027224,270.69940323078225,-291.1063220778094,3.031395259764657,50.006328993119,0.9512683517156265,2.019033451619315
0.0204,40.733300908399144,258.8722233578638,-299.6055242662628,3.0626666167821526,50.006391314565434,0.9512808925399415,2.019221809198585
0.0206,60.898927240360656,246.0233930868209,-306.92232032718147,3.0936906572928624,50.00645362591911,0.9512934328585805,2.019410164046007
0.020800000000000003,80.82421332857814,232.20362088066085,-313.027834209239,3.124344943582428,50.00651592708163,0.9513059726665927,2.019598516134812
0.021,100.43052317185814,217.46744706662872,-317.8979702384869,3.154508497187474,50.00657821795461,0.9513185119590275,2.0197868654382307
0.0212,119.64047962252043,201.8730285904507,-321.51350821297115,3.184062276342339,50.006640498439694,0.9513310507309347,2.0199752119294945
0.021400000000000002,138.37826975864886,185.48190949744023,-323.86017925608894,3.212889645782537,50.00670276843852,0.9513435889773642,2.0201635555818354
0.0216,156.56994408305758,168.35877804626733,-324.9287221293248,3.240876837050858,50.00676502785276,0.951356126693366,2.020351896368485
0.0218,174.14370836817392,150.5712114139552,-324.714919782129,3.2679133974894983,50.0068272765841,0.9513686638739904,2.0205402342626764
0.022000000000000002,191.0302069950539,132.18940899963482,-323.2196159946888,3.2938926261462367,50.00688951453423,0.9513812005142881,2.0207285692376424
0.0222,207.1627966683242,113.28591537958982,-320.44871204791406,3.318711994874345,50.00695174160489,0.9513937366093096,2.0209169012666166
0.0224,222.4778094268238,93.93533400695325,-316.4131434337771,3.342273552964344,50.00701395769779,0.951406272154106,2.0211052303228327
0.022600000000000002,236.91480391195887,74.2140327859632,-311.12883669792177,3.364484313710706,50.0070761627147,0.9514188071437285,2.0212935563795247
0.0228,250.41680390213153,54.19984268273343,-304.61664658486467,3.3852566213878945,50.00713835655737,0.9514313415732283,2.0214818794099276
0.023,262.9305231718579,33.97175056198768,-296.9022737338452,3.4045084971874737,50.00720053912761,0.9514438754376572,2.0216701993872763
0.023200000000000002,274.40657578815495,13.60958746198973,-288.01616325014476,3.4221639627510076,50.00726271032722,0.9514564087320668,2.0218585162848064
0.0234,284.79967101425564,-6.806286462091046,-277.99338455216474,3.4381533400219317,50.007324870058014,0.9514689414515095,2.0220468300757535
0.0236,294.0687920514562,-27.195299083002457,-266.87349296845395,3.4524135262330096,50.00738701822184,0.9514814735910373,2.022235140733355
0.0238,302.1773579136818,-47.47698428278416,-254.70037363089781,3.464888242944126,50.007449154720554,0.9514940051457027,2.0224234482308465
0.024,309.093367795925,-67.57129951577205,-241.52206828015306,3.475528258147577,50.00751127945604,0.9515065361105586,2.0226117525414664
0.024200000000000003,314.78952736680526,-87.3989416999615,-227.39058566684338,3.4842915805643155,50.00757339233019,0.9515190664806579,2.0228000536384516
0.0244,319.24335648682387,-106.88166019003958,-212.3616962967839,3.4911436253643444,50.00763549324491,0.9515315962510538,2.022988351495041
0.0246,322.4372779272053,-125.94256559693338,-196.49471233027154,3.4960573506572388,50.00769758210215,0.9515441254167998,2.023176646084473
0.024800000000000003,324.3586867391883,-144.50643323510175,-179.85225350408658,3.499013364214136,50.00775965880386,0.9515566539729495,2.0233649373799865
0.025,324.99999999999994,-162.50000000000023,-162.4999999999999,3.5,50.007821723252015,0.9515691819145569,2.023553225354821
0.0252,324.3586867391883,-179.85225350408695,-144.5064332351014,3.499013364214136,50.00788377534859,0.9515817092366761,2.0237415099822176
0.025400000000000002,322.4372779272052,-196.49471233027182,-125.94256559693304,3.4960573506572388,50.007945814995615,0.9515942359343615,2.0239297912354157
0.0256,319.2433564868238,-212.3616962967842,-106.88166019003923,3.4911436253643444,50.00800784209511,0.9516067620026678,2.024118069087657
0.0258,314.78952736680515,-227.3905856668436,-87.39894169996114,3.4842915805643155,50.00806985654913,0.95161928743665,2.024306343512183
0.026000000000000002,309.0933677959248,-241.52206828015335,-67.57129951577112,3.475528258147577,50.008131858259745,0.9516318122313631,2.024494614482235
0.0262,302.1773579136816,-254.70037363089804,-47.47698428278321,3.4648882429441255,50.00819384712904,0.9516443363818626,2.0246828819710565
0.0264,294.0687920514562,-266.87349296845383,-27.195299083002077,3.4524135262330096,50.008255823059145,0.9516568598832041,2.0248711459518898
0.026600000000000002,284.7996710142556,-277.99338455216457,-6.806286462090668,3.4381533400219317,50.00831778595217,0.9516693827304437,2.0250594063979785
0.0268,274.4065757881549,-288.01616325014464,13.609587461990108,3.4221639627510076,50.00837973571028,0.9516819049186372,2.025247663282567
0.027,262.930523171858,-296.9022737338451,33.97175056198749,3.4045084971874737,50.008441672235634,0.9516944264428414,2.025435916578899
0.027200000000000002,250.41680390213128,-304.6166465848648,54.19984268273381,3.385256621387894,50.00850359543045,0.9517069472981129,2.0256241662602203
0.0274,236.91480391195861,-311.12883669792194,74.21403278596357,3.3644843137107054,50.00856550519691,0.9517194674795086,2.025812412299776
0.027600000000000003,222.47780942682374,-316.4131434337771,93.93533400695362,3.342273552964344,50.00862740143728,0.9517319869820858,2.026000654670812
0.027800000000000002,207.16279666832412,-320.44871204791406,113.28591537959016,3.3187119948743447,50.00868928405381,0.951744505800902,2.0261888933465757
0.028,191.03020699505382,-323.21961599468875,132.18940899963516,3.2938926261462367,50.00875115294876,0.9517570239310148,2.026377128300313
0.028200000000000003,174.14370836817355,-324.714919782129,150.57121141395555,3.267913397489498,50.008813008024454,0.9517695413674825,2.026565359505273
0.0284,156.56994408305724,-324.9287221293248,168.3587780462677,3.240876837050857,50.00887484918321,0.9517820581053632,2.026753586934702
0.0286,138.3782697586485,-323.86017925608894,185.48190949744057,3.212889645782536,50.00893667632736,0.9517945741397157,2.02694181056185
0.028800000000000003,119.64047962251982,-321.51350821297115,201.87302859045147,3.1840622763423383,50.00899848935928,0.9518070894655987,2.0271300303599658
0.029,100.43052317185804,-317.89797023848695,217.467447066629,3.1545084971874737,50.00906028818136,0.9518196040780713,2.0273182463022996
0.0292,80.82421332857805,-313.0278342092391,232.20362088066113,3.124344943582428,50.009122072696,0.9518321179721931,2.027506458362101
0.029400000000000003,60.89892724036029,-306.92232032718135,246.0233930868212,3.093690657292862,50.00918384280565,0.9518446311430239,2.0276946665126214
0.0296,40.73330090839877,-299.60552426626265,258.872223357864,3.062666616782152,50.009245598412754,0.9518571435856233,2.0278828707271117
0.0298,20.406918847026848,-291.10632207780924,270.6994032307825,3.0313952597646567,50.0093073394198,0.951869655295052,2.0280710709788248
0.030000000000000002,-4.579129098882145e-13,-281.4582562299424,281.4582562299429,2.999999999999999,50.00936906572929,0.9518821662663702,2.0282592672410122
0.0302,-20.40691884702719,-270.69940323078225,291.1063220778094,2.968604740235343,50.009430777243736,0.9518946764946391,2.028447459486928
0.0304,-40.73330090839911,-258.87222335786385,299.6055242662628,2.9373333832178474,50.009492473865706,0.9519071859749197,2.028635647689825
0.030600000000000002,-60.89892724036062,-246.02339308682093,306.92232032718147,2.9063093427071376,50.00955415549776,0.9519196947022736,2.0288238318229577
0.0308,-80.82421332857781,-232.20362088066128,313.027834209239,2.8756550564175725,50.0096158220425,0.9519322026717623,2.029012011859581
0.031,-100.4305231718578,-217.46744706662915,317.8979702384869,2.8454915028125263,50.00967747340254,0.9519447098784479,2.029200187772951
0.031200000000000002,-119.64047962252064,-201.87302859045073,321.51350821297126,2.8159377236576604,50.009739109480535,0.9519572163173929,2.029388359536323
0.031400000000000004,-138.37826975864883,-185.48190949744026,323.86017925608894,2.7871103542174636,50.009800730179144,0.95196972198366,2.0295765271229533
0.0316,-156.56994408305755,-168.3587780462674,324.9287221293248,2.7591231629491424,50.00986233540106,0.951982226872312,2.0297646905060995
0.0318,-174.1437083681739,-150.57121141395527,324.714919782129,2.7320866025105017,50.00992392504901,0.9519947309784123,2.02995284965902
0.032,-191.03020699505367,-132.1894089996354,323.2196159946888,2.7061073738537638,50.00998549902572,0.9520072342970243,2.030141004554972
0.0322,-207.16279666832395,-113.2859153795904,320.44871204791406,2.6812880051256553,50.01004705723397,0.952019736823212,2.030329155167215
0.0324,-222.4778094268236,-93.93533400695384,316.4131434337772,2.657726447035656,50.01010859957654,0.9520322385520396,2.0305173014690086
0.032600000000000004,-236.91480391195927,-74.21403278596269,311.12883669792166,2.6355156862892937,50.01017012595625,0.9520447394785716,2.0307054434336136
0.0328,-250.4168039021319,-54.19984268273291,304.6166465848645,2.6147433786121046,50.01023163627595,0.9520572395978728,2.03089358103429
0.033,-262.9305231718582,-33.97175056198715,296.902273733845,2.595491502812526,50.01029313043849,0.9520697389050085,2.0310817142442996
0.0332,-274.40657578815507,-13.609587461989769,288.0161632501445,2.5778360372489924,50.01035460834678,0.9520822373950439,2.0312698430369043
0.0334,-284.79967101425575,6.806286462091006,277.99338455216446,2.5618466599780683,50.01041606990373,0.952094735063045,2.031457967385367
0.033600000000000005,-294.06879205145657,27.195299083002993,266.8734929684533,2.54758647376699,50.01047751501228,0.952107231904078,2.031646087262951
0.033800000000000004,-302.1773579136819,47.47698428278411,254.70037363089747,2.535111757055874,50.010538943575405,0.9521197279132091,2.03183420264292
0.034,-309.0933677959251,67.57129951577201,241.5220682801527,2.524471741852423,50.0106003554961,0.9521322230855052,2.032022313498539
0.0342,-314.78952736680526,87.39894169996145,227.39058566684338,2.5157084194356845,50.01066175067739,0.9521447174160333,2.0322104198030733
0.0344,-319.24335648682387,106.88166019003955,212.36169629678392,2.5088563746356556,50.01072312902232,0.952157210899861,2.032398521529789
0.0346,-322.43727792720523,125.94256559693336,196.49471233027154,2.5039426493427612,50.01078449043396,0.9521697035320561,2.0325866186519512
0.034800000000000005,-324.3586867391883,144.50643323510172,179.85225350408615,2.500986635785864,50.01084583481542,0.9521821953076866,2.032774711142829
0.035,-324.99999999999994,162.50000000000017,162.4999999999994,2.5,50.01090716206983,0.9521946862218209,2.032962798975689
0.0352,-324.3586867391883,179.85225350408692,144.50643323510096,2.500986635785864,50.01096847210034,0.9522071762695278,2.0331508821238002
0.0354,-322.4372779272052,196.49471233027182,125.9425655969331,2.5039426493427612,50.01102976481013,0.9522196654458764,2.0333389605604317
0.0356,-319.2433564868238,212.36169629678417,106.88166019003928,2.5088563746356556,50.01109104010242,0.9522321537459364,2.0335270342588534
0.0358,-314.78952736680515,227.3905856668436,87.39894169996118,2.5157084194356845,50.01115229788044,0.9522446411647774,2.033715103192336
0.036000000000000004,-309.0933677959248,241.52206828015332,67.57129951577116,2.524471741852423,50.01121353804747,0.9522571276974696,2.0339031673341506
0.0362,-302.1773579136816,254.70037363089804,47.47698428278324,2.5351117570558745,50.01127476050679,0.9522696133390836,2.034091226657569
0.0364,-294.0687920514562,266.87349296845383,27.195299083002112,2.5475864737669904,50.01133596516171,0.95228209808469,2.034279281135863
0.0366,-284.7996710142556,277.99338455216457,6.806286462090708,2.5618466599780683,50.01139715191561,0.9522945819293603,2.0344673307423076
0.0368,-274.4065757881549,288.01616325014464,-13.609587461990067,2.5778360372489924,50.01145832067185,0.9523070648681661,2.0346553754501753
0.037000000000000005,-262.93052317185766,296.90227373384533,-33.971750561988024,2.5954915028125267,50.01151947133383,0.9523195468961791,2.0348434152327415
0.037200000000000004,-250.41680390213133,304.6166465848648,-54.199842682733774,2.6147433786121055,50.011580603804994,0.9523320280084718,2.0350314500632813
0.0374,-236.91480391195864,311.12883669792194,-74.21403278596354,2.6355156862892946,50.01164171798881,0.9523445082001168,2.035219479915071
0.0376,-222.47780942682377,316.4131434337771,-93.93533400695357,2.657726447035656,50.01170281378876,0.952356987466187,2.035407504761387
0.0378,-207.16279666832418,320.44871204791406,-113.28591537959014,2.681288005125655,50.011763891108366,0.952369465801756,2.035595524575507
0.038,-191.03020699505385,323.21961599468875,-132.18940899963513,2.7061073738537633,50.01182494985119,0.9523819432018974,2.035783539330709
0.038200000000000005,-174.14370836817358,324.714919782129,-150.57121141395552,2.732086602510502,50.0118859899208,0.9523944196616853,2.035971549000272
0.038400000000000004,-156.56994408305727,324.9287221293248,-168.35877804626767,2.759123162949143,50.011947011220805,0.9524068951761941,2.0361595535574755
0.0386,-138.37826975864854,323.8601792560889,-185.4819094974405,2.7871103542174636,50.01200801365486,0.952419369740499,2.0363475529756
0.0388,-119.64047962252037,321.5135082129712,-201.87302859045099,2.815937723657661,50.01206899712661,0.952431843349675,2.036535547227927
0.039,-100.43052317185808,317.89797023848695,-217.46744706662895,2.845491502812526,50.01212996153977,0.9524443159987978,2.036723536287738
0.0392,-80.82421332857808,313.0278342092391,-232.2036208806611,2.875655056417572,50.01219090679807,0.9524567876829433,2.036911520128315
0.039400000000000004,-60.89892724035977,306.9223203271812,-246.02339308682153,2.906309342707139,50.012251832805255,0.9524692583971879,2.037099498722942
0.0396,-40.73330090839881,299.6055242662627,-258.872223357864,2.937333383217848,50.01231273946513,0.9524817281366084,2.0372874720449032
0.0398,-20.406918847026887,291.10632207780924,-270.6994032307825,2.9686047402353433,50.01237362668151,0.9524941968962819,2.0374754400674826
0.04,-1.5920408388915592e-13,281.4582562299427,-281.4582562299426,2.9999999999999996,50.012434494358246,0.9525066646712861,2.0376634027639664
0.0402,20.406918847026574,270.69940323078265,-291.10632207780907,3.0313952597646563,50.01249534239921,0.9525191314566986,2.0378513601076405
0.040400000000000005,40.733300908399634,258.8722233578635,-299.60552426626305,3.0626666167821535,50.01255617070833,0.9525315972475981,2.0380393120717923
0.040600000000000004,60.89892724036115,246.02339308682062,-306.92232032718164,3.0936906572928633,50.01261697918954,0.9525440620390629,2.0382272586297097
0.0408,80.82421332857834,232.2036208806609,-313.02783420923913,3.124344943582428,50.012677767746816,0.9525565258261725,2.038415199754681
0.041,100.43052317185831,217.46744706662878,-317.897970238487,3.154508497187474,50.01273853628417,0.952568988604006,2.038603135419996
0.0412,119.64047962252063,201.87302859045082,-321.51350821297126,3.1840622763423396,50.012799284705636,0.9525814503676436,2.038791065598944
0.0414,138.37826975864877,185.4819094974403,-323.86017925608894,3.2128896457825364,50.01286001291528,0.9525939111121654,2.0389789902648165
0.041600000000000005,156.56994408305803,168.35877804626693,-324.92872212932485,3.2408768370508585,50.01292072081721,0.9526063708326522,2.0391669093909055
0.041800000000000004,174.14370836817434,150.57121141395479,-324.71491978212896,3.267913397489499,50.01298140831556,0.9526188295241851,2.0393548229505027
0.042,191.0302069950541,132.1894089996349,-323.2196159946887,3.293892626146237,50.013042075314495,0.9526312871818456,2.0395427309169025
0.0422,207.16279666832438,113.28591537958988,-320.448712047914,3.318711994874345,50.01310272171821,0.9526437438007156,2.039730633263398
